Datetime,Site,Energy_Type,Energy_Generated_MWh,Capacity_Utilization_%,Temperature_C,Cloud_Cover_%,Wind_Speed_m_s,Day_Type,Season
2024-07-06 09:00:00,Site_B,Solar,30.56,30.56,29.46,92.44,,Weekend,Summer
2024-07-06 12:15:00,Site_B,Wind,41.79,41.79,7.21,,8.12,Weekend,Summer
2024-07-06 11:15:00,Site_C,Solar,30.23,30.23,21.71,76.23,,Weekend,Summer
2024-07-06 10:30:00,Site_C,Wind,50.5,50.5,21.96,,8.81,Weekend,Summer
2024-07-07 14:15:00,Site_A,Solar,53.13,53.13,21.19,48.14,,Weekend,Summer
2024-07-07 06:15:00,Site_A,Wind,22.59,22.59,12.9,,5.59,Weekend,Summer
2024-07-07 09:00:00,Site_B,Solar,47.89,47.89,32.88,68.01,,Weekend,Summer
2024-07-07 09:00:00,Site_B,Wind,54.32,54.32,14.67,,9.02,Weekend,Summer
2024-07-07 06:15:00,Site_C,Solar,19.59,19.59,21.37,89.73,,Weekend,Summer
2024-07-07 06:45:00,Site_C,Wind,20.6,20.6,8.86,,5.43,Weekend,Summer
2024-07-08 18:00:00,Site_A,Solar,72.05,72.05,26.66,13.62,,Weekday,Summer
2024-07-08 17:15:00,Site_A,Wind,53.21,53.21,5.67,,9.92,Weekday,Summer
2024-07-08 18:00:00,Site_B,Solar,60.47,60.47,23.76,25.04,,Weekday,Summer
2024-07-08 08:30:00,Site_B,Wind,43.15,43.15,17.33,,9.93,Weekday,Summer
2024-07-08 09:15:00,Site_C,Solar,51.06,51.06,31.5,54.27,,Weekday,Summer
2024-07-08 07:15:00,Site_C,Wind,45.74,45.74,19.67,,8.7,Weekday,Summer
2024-07-09 06:00:00,Site_A,Solar,28.42,28.42,21.43,79.9,,Weekday,Summer
2024-07-09 11:15:00,Site_A,Wind,37.42,37.42,23.25,,8.62,Weekday,Summer
2024-07-09 08:45:00,Site_B,Solar,74.48,74.48,23.5,3.63,,Weekday,Summer
2024-07-09 15:30:00,Site_B,Wind,44.28,44.28,6.35,,7.55,Weekday,Summer
2024-07-09 07:45:00,Site_C,Solar,18.64,18.64,24.14,98.4,,Weekday,Summer
2024-07-09 10:45:00,Site_C,Wind,37.71,37.71,25.07,,6.79,Weekday,Summer
2024-07-10 11:30:00,Site_A,Solar,55.86,55.86,25.83,45.49,,Weekday,Summer
2024-07-10 14:30:00,Site_A,Wind,36.67,36.67,15.09,,7.97,Weekday,Summer
2024-07-10 15:00:00,Site_B,Solar,67.16,67.16,33.19,35.92,,Weekday,Summer
2024-07-10 16:15:00,Site_B,Wind,60.46,60.46,4.98,,11.97,Weekday,Summer
2024-07-10 16:45:00,Site_C,Solar,53.87,53.87,18.57,29.27,,Weekday,Summer
2024-07-10 13:15:00,Site_C,Wind,45.37,45.37,3.69,,8.46,Weekday,Summer
2024-07-11 12:15:00,Site_A,Solar,75.25,75.25,26.86,17.44,,Weekday,Summer
2024-07-11 12:00:00,Site_A,Wind,25.47,25.47,16.17,,5.31,Weekday,Summer
2024-07-11 15:15:00,Site_B,Solar,41.86,41.86,32.71,79.16,,Weekday,Summer
2024-07-11 07:00:00,Site_B,Wind,22.09,22.09,16.7,,4.58,Weekday,Summer
2024-07-11 08:30:00,Site_C,Solar,19.4,19.4,22.98,95.54,,Weekday,Summer
2024-07-11 08:00:00,Site_C,Wind,16.09,16.09,15.01,,5.12,Weekday,Summer
2024-07-12 10:15:00,Site_A,Solar,60.84,60.84,25.59,41.36,,Weekday,Summer
2024-07-12 16:00:00,Site_A,Wind,41.03,41.03,3.3,,7.24,Weekday,Summer
2024-07-12 17:15:00,Site_B,Solar,42.69,42.69,38.55,95.24,,Weekday,Summer
2024-07-12 18:00:00,Site_B,Wind,65.46,65.46,18.64,,10.53,Weekday,Summer
2024-07-12 14:15:00,Site_C,Solar,33.07,33.07,26.05,82.38,,Weekday,Summer
2024-07-12 10:00:00,Site_C,Wind,25.44,25.44,19.31,,5.95,Weekday,Summer
2024-07-13 17:45:00,Site_A,Solar,50.45,50.45,28.55,48.11,,Weekend,Summer
2024-07-13 06:45:00,Site_A,Wind,48.4,48.4,14.02,,10.84,Weekend,Summer
2024-07-13 12:45:00,Site_B,Solar,37.21,37.21,21.84,67.4,,Weekend,Summer
2024-07-13 17:00:00,Site_B,Wind,52.15,52.15,19.2,,8.36,Weekend,Summer
2024-07-13 12:45:00,Site_C,Solar,50.43,50.43,26.93,43.5,,Weekend,Summer
2024-07-13 10:30:00,Site_C,Wind,38.1,38.1,9.33,,8.97,Weekend,Summer
2024-07-14 06:30:00,Site_A,Solar,53.16,53.16,32.1,55.87,,Weekend,Summer
2024-07-14 17:30:00,Site_A,Wind,35.47,35.47,17.05,,8.91,Weekend,Summer
2024-07-14 08:00:00,Site_B,Solar,82.48,82.48,28.65,5.8,,Weekend,Summer
2024-07-14 08:30:00,Site_B,Wind,55.86,55.86,24.74,,9.18,Weekend,Summer
2024-07-14 07:00:00,Site_C,Solar,39.98,39.98,25.11,69.63,,Weekend,Summer
2024-07-14 15:00:00,Site_C,Wind,42.54,42.54,17.22,,7.18,Weekend,Summer
2024-07-15 15:00:00,Site_A,Solar,80.43,80.43,29.05,5.28,,Weekday,Summer
2024-07-15 13:30:00,Site_A,Wind,2.68,2.68,9.93,,3.33,Weekday,Summer
2024-07-15 06:00:00,Site_B,Solar,25.93,25.93,25.27,81.71,,Weekday,Summer
2024-07-15 16:45:00,Site_B,Wind,15.48,15.48,15.88,,6.82,Weekday,Summer
2024-07-15 08:00:00,Site_C,Solar,24.74,24.74,20.22,82.49,,Weekday,Summer
2024-07-15 14:30:00,Site_C,Wind,37.08,37.08,31.22,,6.22,Weekday,Summer
2024-07-16 06:00:00,Site_A,Solar,57.43,57.43,17.96,23.71,,Weekday,Summer
2024-07-16 14:45:00,Site_A,Wind,47.76,47.76,5.91,,8.62,Weekday,Summer
2024-07-16 08:45:00,Site_B,Solar,71.79,71.79,31.57,32.37,,Weekday,Summer
2024-07-16 15:00:00,Site_B,Wind,33.23,33.23,19.99,,8.44,Weekday,Summer
2024-07-16 14:30:00,Site_C,Solar,44.18,44.18,19.87,48.13,,Weekday,Summer
2024-07-16 10:45:00,Site_C,Wind,33.56,33.56,19.25,,7.46,Weekday,Summer
2024-07-17 17:30:00,Site_A,Solar,55.24,55.24,32.34,59.67,,Weekday,Summer
2024-07-17 14:45:00,Site_A,Wind,63.41,63.41,14.79,,11.51,Weekday,Summer
2024-07-17 12:45:00,Site_B,Solar,80.73,80.73,37.99,28.74,,Weekday,Summer
2024-07-17 17:45:00,Site_B,Wind,29.11,29.11,2.93,,6.72,Weekday,Summer
2024-07-17 12:15:00,Site_C,Solar,53.82,53.82,28.47,59.25,,Weekday,Summer
2024-07-17 13:30:00,Site_C,Wind,19.2,19.2,23.17,,3.55,Weekday,Summer
2024-07-18 10:15:00,Site_A,Solar,71.09,71.09,29.46,29.78,,Weekday,Summer
2024-07-18 16:00:00,Site_A,Wind,55.05,55.05,13.57,,8.24,Weekday,Summer
2024-07-18 08:30:00,Site_B,Solar,82.98,82.98,23.55,5.55,,Weekday,Summer
2024-07-18 07:15:00,Site_B,Wind,50.94,50.94,18.11,,10.38,Weekday,Summer
2024-07-18 15:00:00,Site_C,Solar,86.41,86.41,29.08,0.25,,Weekday,Summer
2024-07-18 13:30:00,Site_C,Wind,28.98,28.98,19.22,,8.57,Weekday,Summer
2024-07-19 11:45:00,Site_A,Solar,75.28,75.28,30.2,10.12,,Weekday,Summer
2024-07-19 14:15:00,Site_A,Wind,43.3,43.3,7.87,,7.29,Weekday,Summer
2024-07-19 13:15:00,Site_B,Solar,18.52,18.52,23.86,79.23,,Weekday,Summer
2024-07-19 12:45:00,Site_B,Wind,50.49,50.49,8.42,,8.48,Weekday,Summer
2024-07-19 08:00:00,Site_C,Solar,19.79,19.79,23.07,96.14,,Weekday,Summer
2024-07-19 11:15:00,Site_C,Wind,51.48,51.48,22.11,,11.68,Weekday,Summer
2024-07-20 08:45:00,Site_A,Solar,56.56,56.56,25.54,42.7,,Weekend,Summer
2024-07-20 10:15:00,Site_A,Wind,35.86,35.86,33.25,,6.25,Weekend,Summer
2024-07-20 16:45:00,Site_B,Solar,50.54,50.54,25.97,51.27,,Weekend,Summer
2024-07-20 07:15:00,Site_B,Wind,50.15,50.15,15.42,,8.06,Weekend,Summer
2024-07-20 06:30:00,Site_C,Solar,68.29,68.29,25.53,14.68,,Weekend,Summer
2024-07-20 09:00:00,Site_C,Wind,50.73,50.73,10.54,,9.34,Weekend,Summer
2024-07-21 14:00:00,Site_A,Solar,43.1,43.1,24.71,55.1,,Weekend,Summer
2024-07-21 16:30:00,Site_A,Wind,28.65,28.65,22.89,,8.51,Weekend,Summer
2024-07-21 11:30:00,Site_B,Solar,69.64,69.64,25.57,14.47,,Weekend,Summer
2024-07-21 18:30:00,Site_B,Wind,33.3,33.3,9.45,,7.5,Weekend,Summer
2024-07-21 09:15:00,Site_C,Solar,37.7,37.7,20.37,61.12,,Weekend,Summer
2024-07-21 14:15:00,Site_C,Wind,28.54,28.54,11.85,,7.15,Weekend,Summer
2024-07-22 15:15:00,Site_A,Solar,17.51,17.51,25.37,93.33,,Weekday,Summer
2024-07-22 12:15:00,Site_A,Wind,33.98,33.98,23.36,,7.43,Weekday,Summer
2024-07-22 12:00:00,Site_B,Solar,60.2,60.2,18.3,19.57,,Weekday,Summer
2024-07-22 11:45:00,Site_B,Wind,40.77,40.77,12.76,,9.06,Weekday,Summer
2024-07-22 17:00:00,Site_C,Solar,35.06,35.06,25.72,76.46,,Weekday,Summer
2024-07-22 16:30:00,Site_C,Wind,57.94,57.94,2.16,,8.95,Weekday,Summer
2024-07-23 11:45:00,Site_A,Solar,80.23,80.23,20.83,2.35,,Weekday,Summer
2024-07-23 12:45:00,Site_A,Wind,62.0,62.0,10.24,,12.19,Weekday,Summer
2024-07-23 12:00:00,Site_B,Solar,54.33,54.33,21.02,37.55,,Weekday,Summer
2024-07-23 14:45:00,Site_B,Wind,21.52,21.52,16.34,,4.93,Weekday,Summer
2024-07-23 13:45:00,Site_C,Solar,79.33,79.33,24.2,11.07,,Weekday,Summer
2024-07-23 13:15:00,Site_C,Wind,65.47,65.47,11.11,,11.52,Weekday,Summer
2024-07-24 13:15:00,Site_A,Solar,56.66,56.66,27.14,35.25,,Weekday,Summer
2024-07-24 13:15:00,Site_A,Wind,46.26,46.26,27.06,,7.59,Weekday,Summer
2024-07-24 15:15:00,Site_B,Solar,89.18,89.18,33.2,17.35,,Weekday,Summer
2024-07-24 07:00:00,Site_B,Wind,31.04,31.04,1.54,,7.82,Weekday,Summer
2024-07-24 08:15:00,Site_C,Solar,66.36,66.36,27.89,37.33,,Weekday,Summer
2024-07-24 12:15:00,Site_C,Wind,61.68,61.68,13.75,,9.72,Weekday,Summer
2024-07-25 09:00:00,Site_A,Solar,60.13,60.13,25.78,41.75,,Weekday,Summer
2024-07-25 09:45:00,Site_A,Wind,47.09,47.09,12.21,,9.7,Weekday,Summer
2024-07-25 11:45:00,Site_B,Solar,68.44,68.44,25.59,30.06,,Weekday,Summer
2024-07-25 18:45:00,Site_B,Wind,45.05,45.05,16.06,,10.31,Weekday,Summer
2024-07-25 18:00:00,Site_C,Solar,34.59,34.59,22.11,65.66,,Weekday,Summer
2024-07-25 18:45:00,Site_C,Wind,47.89,47.89,8.73,,10.75,Weekday,Summer
2024-07-26 15:00:00,Site_A,Solar,11.7,11.7,22.76,91.89,,Weekday,Summer
2024-07-26 10:30:00,Site_A,Wind,39.93,39.93,16.64,,7.92,Weekday,Summer
2024-07-26 11:30:00,Site_B,Solar,61.47,61.47,27.99,40.06,,Weekday,Summer
2024-07-26 18:30:00,Site_B,Wind,59.2,59.2,20.97,,10.78,Weekday,Summer
2024-07-26 09:00:00,Site_C,Solar,46.68,46.68,22.53,19.23,,Weekday,Summer
2024-07-26 16:30:00,Site_C,Wind,35.16,35.16,16.99,,6.74,Weekday,Summer
2024-07-27 07:45:00,Site_A,Solar,71.26,71.26,29.81,27.07,,Weekend,Summer
2024-07-27 09:15:00,Site_A,Wind,28.22,28.22,23.16,,7.39,Weekend,Summer
2024-07-27 17:30:00,Site_B,Solar,22.71,22.71,24.71,85.4,,Weekend,Summer
2024-07-27 12:45:00,Site_B,Wind,44.23,44.23,13.45,,7.64,Weekend,Summer
2024-07-27 15:00:00,Site_C,Solar,46.43,46.43,25.96,57.16,,Weekend,Summer
2024-07-27 06:00:00,Site_C,Wind,34.61,34.61,6.95,,6.95,Weekend,Summer
2024-07-28 06:30:00,Site_A,Solar,56.64,56.64,24.03,45.5,,Weekend,Summer
2024-07-28 14:30:00,Site_A,Wind,59.12,59.12,20.21,,8.12,Weekend,Summer
2024-07-28 08:00:00,Site_B,Solar,76.53,76.53,28.21,14.96,,Weekend,Summer
2024-07-28 14:00:00,Site_B,Wind,50.92,50.92,13.11,,9.79,Weekend,Summer
2024-07-28 17:45:00,Site_C,Solar,50.15,50.15,26.09,44.97,,Weekend,Summer
2024-07-28 15:30:00,Site_C,Wind,63.66,63.66,9.23,,9.3,Weekend,Summer
2024-07-29 14:45:00,Site_A,Solar,66.33,66.33,28.52,27.85,,Weekday,Summer
2024-07-29 11:30:00,Site_A,Wind,19.39,19.39,14.46,,6.77,Weekday,Summer
2024-07-29 12:30:00,Site_B,Solar,20.7,20.7,23.62,94.32,,Weekday,Summer
2024-07-29 09:00:00,Site_B,Wind,20.17,20.17,12.47,,6.61,Weekday,Summer
2024-07-29 18:30:00,Site_C,Solar,29.28,29.28,24.69,88.41,,Weekday,Summer
2024-07-29 07:15:00,Site_C,Wind,36.16,36.16,11.86,,6.29,Weekday,Summer
2024-07-30 12:15:00,Site_A,Solar,77.28,77.28,28.29,8.39,,Weekday,Summer
2024-07-30 12:15:00,Site_A,Wind,46.26,46.26,12.23,,8.18,Weekday,Summer
2024-07-30 12:00:00,Site_B,Solar,55.12,55.12,32.96,51.67,,Weekday,Summer
2024-07-30 13:30:00,Site_B,Wind,27.61,27.61,25.26,,4.84,Weekday,Summer
2024-07-30 18:30:00,Site_C,Solar,58.38,58.38,20.54,22.51,,Weekday,Summer
2024-07-30 10:15:00,Site_C,Wind,20.36,20.36,15.49,,6.22,Weekday,Summer
2024-07-31 18:45:00,Site_A,Solar,54.58,54.58,21.75,41.08,,Weekday,Summer
2024-07-31 13:15:00,Site_A,Wind,50.47,50.47,12.71,,7.08,Weekday,Summer
2024-07-31 08:45:00,Site_B,Solar,30.41,30.41,35.01,87.68,,Weekday,Summer
2024-07-31 09:15:00,Site_B,Wind,44.78,44.78,12.85,,10.11,Weekday,Summer
2024-07-31 09:15:00,Site_C,Solar,48.18,48.18,26.8,52.75,,Weekday,Summer
2024-07-31 09:30:00,Site_C,Wind,28.11,28.11,18.79,,7.74,Weekday,Summer
2024-08-01 10:45:00,Site_A,Solar,59.37,59.37,20.0,33.42,,Weekday,Summer
2024-08-01 15:30:00,Site_A,Wind,57.27,57.27,9.01,,10.01,Weekday,Summer
2024-08-01 17:15:00,Site_B,Solar,66.83,66.83,18.97,20.79,,Weekday,Summer
2024-08-01 18:15:00,Site_B,Wind,40.54,40.54,8.8,,8.38,Weekday,Summer
2024-08-01 17:15:00,Site_C,Solar,9.6,9.6,10.75,80.03,,Weekday,Summer
2024-08-01 14:45:00,Site_C,Wind,51.76,51.76,18.81,,7.05,Weekday,Summer
2024-08-02 09:00:00,Site_A,Solar,47.27,47.27,35.27,62.45,,Weekday,Summer
2024-08-02 08:15:00,Site_A,Wind,28.6,28.6,16.03,,7.13,Weekday,Summer
2024-08-02 15:45:00,Site_B,Solar,36.19,36.19,17.92,46.81,,Weekday,Summer
2024-08-02 09:15:00,Site_B,Wind,16.98,16.98,10.5,,5.67,Weekday,Summer
2024-08-02 17:00:00,Site_C,Solar,69.23,69.23,22.71,21.75,,Weekday,Summer
2024-08-02 18:45:00,Site_C,Wind,60.64,60.64,7.88,,12.81,Weekday,Summer
2024-08-03 11:15:00,Site_A,Solar,61.59,61.59,29.3,33.42,,Weekend,Summer
2024-08-03 07:15:00,Site_A,Wind,44.72,44.72,20.67,,10.22,Weekend,Summer
2024-08-03 13:30:00,Site_B,Solar,9.47,9.47,19.22,95.98,,Weekend,Summer
2024-08-03 12:15:00,Site_B,Wind,40.73,40.73,20.08,,9.21,Weekend,Summer
2024-08-03 07:15:00,Site_C,Solar,63.24,63.24,32.63,52.01,,Weekend,Summer
2024-08-03 06:30:00,Site_C,Wind,23.97,23.97,28.32,,5.39,Weekend,Summer
2024-08-04 13:30:00,Site_A,Solar,72.01,72.01,39.33,40.07,,Weekend,Summer
2024-08-04 15:45:00,Site_A,Wind,35.97,35.97,8.69,,7.1,Weekend,Summer
2024-08-04 07:00:00,Site_B,Solar,63.09,63.09,39.12,52.14,,Weekend,Summer
2024-08-04 11:15:00,Site_B,Wind,27.29,27.29,12.52,,6.05,Weekend,Summer
2024-08-04 06:15:00,Site_C,Solar,25.14,25.14,22.04,77.9,,Weekend,Summer
2024-08-04 15:30:00,Site_C,Wind,46.44,46.44,17.29,,8.26,Weekend,Summer
2024-08-05 09:15:00,Site_A,Solar,59.38,59.38,22.09,34.01,,Weekday,Summer
2024-08-05 16:15:00,Site_A,Wind,24.68,24.68,17.79,,6.15,Weekday,Summer
2024-08-05 09:30:00,Site_B,Solar,51.59,51.59,18.4,17.87,,Weekday,Summer
2024-08-05 08:15:00,Site_B,Wind,28.44,28.44,13.33,,6.66,Weekday,Summer
2024-08-05 14:45:00,Site_C,Solar,43.69,43.69,31.43,58.49,,Weekday,Summer
2024-08-05 07:30:00,Site_C,Wind,23.61,23.61,14.6,,6.2,Weekday,Summer
2024-08-06 07:45:00,Site_A,Solar,32.54,32.54,25.71,66.52,,Weekday,Summer
2024-08-06 15:45:00,Site_A,Wind,46.88,46.88,18.33,,7.52,Weekday,Summer
2024-08-06 12:00:00,Site_B,Solar,46.72,46.72,30.85,71.27,,Weekday,Summer
2024-08-06 06:30:00,Site_B,Wind,46.76,46.76,3.41,,8.14,Weekday,Summer
2024-08-06 08:15:00,Site_C,Solar,24.51,24.51,27.92,88.2,,Weekday,Summer
2024-08-06 09:15:00,Site_C,Wind,32.52,32.52,13.12,,7.57,Weekday,Summer
2024-08-07 15:00:00,Site_A,Solar,52.37,52.37,25.83,37.12,,Weekday,Summer
2024-08-07 14:30:00,Site_A,Wind,62.67,62.67,22.42,,11.07,Weekday,Summer
2024-08-07 16:45:00,Site_B,Solar,78.1,78.1,19.03,7.54,,Weekday,Summer
2024-08-07 12:45:00,Site_B,Wind,52.04,52.04,7.91,,9.62,Weekday,Summer
2024-08-07 06:00:00,Site_C,Solar,2.7,2.7,15.32,95.83,,Weekday,Summer
2024-08-07 17:45:00,Site_C,Wind,29.45,29.45,11.16,,6.43,Weekday,Summer
2024-08-08 13:30:00,Site_A,Solar,60.6,60.6,31.65,43.5,,Weekday,Summer
2024-08-08 17:15:00,Site_A,Wind,29.11,29.11,14.16,,8.65,Weekday,Summer
2024-08-08 17:00:00,Site_B,Solar,41.81,41.81,18.3,62.33,,Weekday,Summer
2024-08-08 09:00:00,Site_B,Wind,22.19,22.19,11.6,,6.6,Weekday,Summer
2024-08-08 14:30:00,Site_C,Solar,27.02,27.02,17.56,66.63,,Weekday,Summer
2024-08-08 13:00:00,Site_C,Wind,21.88,21.88,7.12,,7.21,Weekday,Summer
2024-08-09 07:45:00,Site_A,Solar,47.67,47.67,26.94,54.65,,Weekday,Summer
2024-08-09 09:00:00,Site_A,Wind,42.81,42.81,6.78,,8.96,Weekday,Summer
2024-08-09 12:30:00,Site_B,Solar,81.09,81.09,30.56,20.53,,Weekday,Summer
2024-08-09 13:30:00,Site_B,Wind,39.07,39.07,14.5,,9.33,Weekday,Summer
2024-08-09 12:15:00,Site_C,Solar,27.15,27.15,25.43,75.51,,Weekday,Summer
2024-08-09 17:45:00,Site_C,Wind,34.79,34.79,13.05,,6.83,Weekday,Summer
2024-08-10 09:30:00,Site_A,Solar,22.22,22.22,28.86,80.38,,Weekend,Summer
2024-08-10 14:15:00,Site_A,Wind,39.6,39.6,20.48,,5.79,Weekend,Summer
2024-08-10 08:30:00,Site_B,Solar,41.36,41.36,26.68,55.3,,Weekend,Summer
2024-08-10 11:45:00,Site_B,Wind,55.44,55.44,18.95,,8.18,Weekend,Summer
2024-08-10 10:15:00,Site_C,Solar,45.78,45.78,23.94,48.86,,Weekend,Summer
2024-08-10 06:45:00,Site_C,Wind,32.93,32.93,18.8,,8.87,Weekend,Summer
2024-08-11 06:45:00,Site_A,Solar,78.25,78.25,23.31,11.39,,Weekend,Summer
2024-08-11 08:45:00,Site_A,Wind,37.8,37.8,15.02,,6.72,Weekend,Summer
2024-08-11 07:15:00,Site_B,Solar,80.5,80.5,23.63,8.4,,Weekend,Summer
2024-08-11 13:45:00,Site_B,Wind,48.95,48.95,11.8,,9.63,Weekend,Summer
2024-08-11 12:30:00,Site_C,Solar,68.98,68.98,21.55,33.96,,Weekend,Summer
2024-08-11 13:00:00,Site_C,Wind,35.6,35.6,18.27,,9.28,Weekend,Summer
2024-08-12 08:15:00,Site_A,Solar,76.6,76.6,31.55,31.08,,Weekday,Summer
2024-08-12 08:30:00,Site_A,Wind,20.58,20.58,23.2,,6.69,Weekday,Summer
2024-08-12 16:30:00,Site_B,Solar,20.22,20.22,18.72,95.37,,Weekday,Summer
2024-08-12 17:30:00,Site_B,Wind,54.12,54.12,24.02,,10.26,Weekday,Summer
2024-08-12 06:30:00,Site_C,Solar,36.35,36.35,23.41,78.36,,Weekday,Summer
2024-08-12 12:15:00,Site_C,Wind,58.74,58.74,19.21,,10.32,Weekday,Summer
2024-08-13 16:15:00,Site_A,Solar,23.4,23.4,20.47,65.99,,Weekday,Summer
2024-08-13 07:15:00,Site_A,Wind,58.0,58.0,15.99,,12.14,Weekday,Summer
2024-08-13 06:00:00,Site_B,Solar,44.07,44.07,26.57,51.76,,Weekday,Summer
2024-08-13 07:45:00,Site_B,Wind,69.05,69.05,4.61,,11.42,Weekday,Summer
2024-08-13 14:00:00,Site_C,Solar,80.32,80.32,28.04,16.74,,Weekday,Summer
2024-08-13 17:30:00,Site_C,Wind,32.16,32.16,24.42,,6.19,Weekday,Summer
2024-08-14 06:15:00,Site_A,Solar,13.57,13.57,24.13,97.85,,Weekday,Summer
2024-08-14 07:15:00,Site_A,Wind,52.64,52.64,24.52,,9.85,Weekday,Summer
2024-08-14 17:15:00,Site_B,Solar,53.01,53.01,24.05,37.5,,Weekday,Summer
2024-08-14 13:00:00,Site_B,Wind,51.05,51.05,20.95,,9.76,Weekday,Summer
2024-08-14 13:15:00,Site_C,Solar,65.81,65.81,13.91,10.69,,Weekday,Summer
2024-08-14 17:45:00,Site_C,Wind,29.97,29.97,31.93,,7.3,Weekday,Summer
2024-08-15 17:45:00,Site_A,Solar,61.39,61.39,32.48,49.38,,Weekday,Summer
2024-08-15 13:15:00,Site_A,Wind,59.64,59.64,13.01,,8.91,Weekday,Summer
2024-08-15 18:30:00,Site_B,Solar,6.82,6.82,15.14,87.4,,Weekday,Summer
2024-08-15 13:00:00,Site_B,Wind,28.76,28.76,17.02,,4.24,Weekday,Summer
2024-08-15 08:15:00,Site_C,Solar,11.63,11.63,17.78,88.73,,Weekday,Summer
2024-08-15 11:00:00,Site_C,Wind,25.62,25.62,18.11,,4.19,Weekday,Summer
2024-08-16 09:00:00,Site_A,Solar,83.2,83.2,27.06,1.1,,Weekday,Summer
2024-08-16 12:00:00,Site_A,Wind,20.45,20.45,8.41,,4.57,Weekday,Summer
2024-08-16 18:45:00,Site_B,Solar,27.55,27.55,30.6,88.63,,Weekday,Summer
2024-08-16 11:45:00,Site_B,Wind,54.79,54.79,20.64,,8.78,Weekday,Summer
2024-08-16 11:45:00,Site_C,Solar,70.41,70.41,29.88,27.15,,Weekday,Summer
2024-08-16 07:45:00,Site_C,Wind,41.64,41.64,15.06,,8.87,Weekday,Summer
2024-08-17 11:15:00,Site_A,Solar,74.78,74.78,17.92,3.9,,Weekend,Summer
2024-08-17 15:15:00,Site_A,Wind,52.42,52.42,21.85,,7.45,Weekend,Summer
2024-08-17 13:30:00,Site_B,Solar,27.1,27.1,23.65,84.78,,Weekend,Summer
2024-08-17 11:15:00,Site_B,Wind,52.32,52.32,5.27,,11.44,Weekend,Summer
2024-08-17 15:15:00,Site_C,Solar,38.78,38.78,31.76,86.39,,Weekend,Summer
2024-08-17 14:00:00,Site_C,Wind,51.29,51.29,29.7,,9.97,Weekend,Summer
2024-08-18 15:15:00,Site_A,Solar,38.74,38.74,24.79,59.62,,Weekend,Summer
2024-08-18 07:30:00,Site_A,Wind,27.15,27.15,30.11,,4.8,Weekend,Summer
2024-08-18 15:30:00,Site_B,Solar,44.5,44.5,25.46,57.44,,Weekend,Summer
2024-08-18 16:15:00,Site_B,Wind,11.24,11.24,12.34,,7.66,Weekend,Summer
2024-08-18 17:00:00,Site_C,Solar,26.59,26.59,21.85,81.31,,Weekend,Summer
2024-08-18 14:45:00,Site_C,Wind,22.0,22.0,26.46,,6.12,Weekend,Summer
2024-08-19 18:15:00,Site_A,Solar,19.7,19.7,21.1,78.63,,Weekday,Summer
2024-08-19 11:30:00,Site_A,Wind,28.61,28.61,20.15,,8.83,Weekday,Summer
2024-08-19 06:30:00,Site_B,Solar,20.53,20.53,22.2,89.01,,Weekday,Summer
2024-08-19 12:30:00,Site_B,Wind,38.52,38.52,11.78,,7.94,Weekday,Summer
2024-08-19 06:00:00,Site_C,Solar,56.21,56.21,30.15,55.27,,Weekday,Summer
2024-08-19 14:15:00,Site_C,Wind,24.77,24.77,12.34,,6.23,Weekday,Summer
2024-08-20 16:15:00,Site_A,Solar,12.84,12.84,22.98,96.76,,Weekday,Summer
2024-08-20 14:00:00,Site_A,Wind,72.79,72.79,22.93,,11.39,Weekday,Summer
2024-08-20 11:30:00,Site_B,Solar,13.39,13.39,32.99,99.61,,Weekday,Summer
2024-08-20 18:30:00,Site_B,Wind,50.28,50.28,19.51,,8.11,Weekday,Summer
2024-08-20 17:00:00,Site_C,Solar,69.68,69.68,21.73,11.65,,Weekday,Summer
2024-08-20 17:30:00,Site_C,Wind,60.77,60.77,11.43,,7.17,Weekday,Summer
2024-08-21 07:45:00,Site_A,Solar,29.55,29.55,25.4,84.95,,Weekday,Summer
2024-08-21 13:45:00,Site_A,Wind,32.43,32.43,17.25,,7.49,Weekday,Summer
2024-08-21 08:30:00,Site_B,Solar,38.11,38.11,20.06,49.98,,Weekday,Summer
2024-08-21 10:45:00,Site_B,Wind,59.47,59.47,20.06,,11.24,Weekday,Summer
2024-08-21 11:30:00,Site_C,Solar,48.75,48.75,25.43,38.76,,Weekday,Summer
2024-08-21 17:15:00,Site_C,Wind,54.61,54.61,2.99,,9.82,Weekday,Summer
2024-08-22 15:00:00,Site_A,Solar,30.47,30.47,20.36,61.31,,Weekday,Summer
2024-08-22 12:30:00,Site_A,Wind,30.64,30.64,11.47,,7.68,Weekday,Summer
2024-08-22 12:30:00,Site_B,Solar,66.71,66.71,24.64,5.6,,Weekday,Summer
2024-08-22 10:00:00,Site_B,Wind,31.14,31.14,28.22,,6.02,Weekday,Summer
2024-08-22 16:15:00,Site_C,Solar,52.13,52.13,26.19,50.65,,Weekday,Summer
2024-08-22 10:15:00,Site_C,Wind,31.88,31.88,9.11,,6.33,Weekday,Summer
2024-08-23 07:45:00,Site_A,Solar,16.53,16.53,26.1,87.09,,Weekday,Summer
2024-08-23 17:30:00,Site_A,Wind,46.68,46.68,12.54,,7.04,Weekday,Summer
2024-08-23 14:30:00,Site_B,Solar,70.86,70.86,26.62,21.35,,Weekday,Summer
2024-08-23 09:45:00,Site_B,Wind,40.88,40.88,19.06,,9.01,Weekday,Summer
