datetime,year,month,day,hour,day_of_week,site,energy_type,energy_generated_mwh,capacity_utilization_%,temperature_c,cloud_cover_%,wind_speed_m_s,day_type,season
2024-07-13 12:45:00,2024,7,13,12,Saturday,Site_C,Solar,50.43,50.43,26.93,43.5,0.0,Weekend,Summer
2024-07-13 12:45:00,2024,7,13,12,Saturday,Site_B,Solar,37.21,37.21,21.84,67.4,0.0,Weekend,Summer
2024-07-13 17:00:00,2024,7,13,17,Saturday,Site_B,Wind,52.15,52.15,19.2,57.755,8.36,Weekend,Summer
2024-07-13 17:45:00,2024,7,13,17,Saturday,Site_A,Solar,50.45,50.45,28.55,48.11,0.0,Weekend,Summer
2024-07-14 06:30:00,2024,7,14,6,Sunday,Site_A,Solar,53.16,53.16,32.1,55.87,0.0,Weekend,Summer
2024-07-14 07:00:00,2024,7,14,7,Sunday,Site_C,Solar,39.98,39.98,25.11,69.63,0.0,Weekend,Summer
2024-07-14 08:00:00,2024,7,14,8,Sunday,Site_B,Solar,82.48,82.48,28.65,5.8,0.0,Weekend,Summer
2024-07-14 08:30:00,2024,7,14,8,Sunday,Site_B,Wind,55.86,55.86,24.74,24.7775,9.18,Weekend,Summer
2024-07-14 15:00:00,2024,7,14,15,Sunday,Site_C,Wind,42.54,42.54,17.22,43.754999999999995,7.18,Weekend,Summer
2024-07-14 17:30:00,2024,7,14,17,Sunday,Site_A,Wind,35.47,35.47,17.05,62.732499999999995,8.91,Weekend,Summer
2024-07-15 06:00:00,2024,7,15,6,Monday,Site_B,Solar,25.93,25.93,25.27,81.71,0.0,Weekday,Summer
2024-07-15 08:00:00,2024,7,15,8,Monday,Site_C,Solar,24.74,24.74,20.22,82.49,0.0,Weekday,Summer
2024-07-15 13:30:00,2024,7,15,13,Monday,Site_A,Wind,2.68,2.68,9.93,56.75333333333333,3.33,Weekday,Summer
2024-07-15 14:30:00,2024,7,15,14,Monday,Site_C,Wind,37.08,37.08,31.22,31.016666666666666,6.22,Weekday,Summer
2024-07-15 15:00:00,2024,7,15,15,Monday,Site_A,Solar,80.43,80.43,29.05,5.28,0.0,Weekday,Summer
2024-07-15 16:45:00,2024,7,15,16,Monday,Site_B,Wind,15.48,15.48,15.88,14.495000000000001,6.82,Weekday,Summer
2024-07-16 06:00:00,2024,7,16,6,Tuesday,Site_A,Solar,57.43,57.43,17.96,23.71,0.0,Weekday,Summer
2024-07-16 08:45:00,2024,7,16,8,Tuesday,Site_B,Solar,71.79,71.79,31.57,32.37,0.0,Weekday,Summer
2024-07-16 10:45:00,2024,7,16,10,Tuesday,Site_C,Wind,33.56,33.56,19.25,40.25,7.46,Weekday,Summer
2024-07-16 14:30:00,2024,7,16,14,Tuesday,Site_C,Solar,44.18,44.18,19.87,48.13,0.0,Weekday,Summer
2024-07-16 14:45:00,2024,7,16,14,Tuesday,Site_A,Wind,47.76,47.76,5.91,51.836666666666666,8.62,Weekday,Summer
2024-07-16 15:00:00,2024,7,16,15,Tuesday,Site_B,Wind,33.23,33.23,19.99,55.54333333333334,8.44,Weekday,Summer
2024-07-17 12:15:00,2024,7,17,12,Wednesday,Site_C,Solar,53.82,53.82,28.47,59.25,0.0,Weekday,Summer
2024-07-17 12:45:00,2024,7,17,12,Wednesday,Site_B,Solar,80.73,80.73,37.99,28.74,0.0,Weekday,Summer
2024-07-17 13:30:00,2024,7,17,13,Wednesday,Site_C,Wind,19.2,19.2,23.17,39.05,3.55,Weekday,Summer
2024-07-17 14:45:00,2024,7,17,14,Wednesday,Site_A,Wind,63.41,63.41,14.79,49.36,11.51,Weekday,Summer
2024-07-17 17:30:00,2024,7,17,17,Wednesday,Site_A,Solar,55.24,55.24,32.34,59.67,0.0,Weekday,Summer
2024-07-17 17:45:00,2024,7,17,17,Wednesday,Site_B,Wind,29.11,29.11,2.93,41.629999999999995,6.72,Weekday,Summer
2024-07-18 07:15:00,2024,7,18,7,Thursday,Site_B,Wind,50.94,50.94,18.11,23.589999999999996,10.38,Weekday,Summer
2024-07-18 08:30:00,2024,7,18,8,Thursday,Site_B,Solar,82.98,82.98,23.55,5.55,0.0,Weekday,Summer
2024-07-18 10:15:00,2024,7,18,10,Thursday,Site_A,Solar,71.09,71.09,29.46,29.78,0.0,Weekday,Summer
2024-07-18 13:30:00,2024,7,18,13,Thursday,Site_C,Wind,28.98,28.98,19.22,15.015,8.57,Weekday,Summer
2024-07-18 15:00:00,2024,7,18,15,Thursday,Site_C,Solar,86.41,86.41,29.08,0.25,0.0,Weekday,Summer
2024-07-18 16:00:00,2024,7,18,16,Thursday,Site_A,Wind,55.05,55.05,13.57,48.195,8.24,Weekday,Summer
2024-07-19 08:00:00,2024,7,19,8,Friday,Site_C,Solar,19.79,19.79,23.07,96.14,0.0,Weekday,Summer
2024-07-19 11:15:00,2024,7,19,11,Friday,Site_C,Wind,51.48,51.48,22.11,53.13,11.68,Weekday,Summer
2024-07-19 11:45:00,2024,7,19,11,Friday,Site_A,Solar,75.28,75.28,30.2,10.12,0.0,Weekday,Summer
2024-07-19 12:45:00,2024,7,19,12,Friday,Site_B,Wind,50.49,50.49,8.42,44.675,8.48,Weekday,Summer
2024-07-19 13:15:00,2024,7,19,13,Friday,Site_B,Solar,18.52,18.52,23.86,79.23,0.0,Weekday,Summer
2024-07-19 14:15:00,2024,7,19,14,Friday,Site_A,Wind,43.3,43.3,7.87,46.955,7.29,Weekday,Summer
2024-07-20 06:30:00,2024,7,20,6,Saturday,Site_C,Solar,68.29,68.29,25.53,14.68,0.0,Weekend,Summer
2024-07-20 07:15:00,2024,7,20,7,Saturday,Site_B,Wind,50.15,50.15,15.42,28.69,8.06,Weekend,Summer
2024-07-20 08:45:00,2024,7,20,8,Saturday,Site_A,Solar,56.56,56.56,25.54,42.7,0.0,Weekend,Summer
2024-07-20 09:00:00,2024,7,20,9,Saturday,Site_C,Wind,50.73,50.73,10.54,45.55666666666667,9.34,Weekend,Summer
2024-07-20 10:15:00,2024,7,20,10,Saturday,Site_A,Wind,35.86,35.86,33.25,48.413333333333334,6.25,Weekend,Summer
2024-07-20 16:45:00,2024,7,20,16,Saturday,Site_B,Solar,50.54,50.54,25.97,51.27,0.0,Weekend,Summer
2024-07-21 09:15:00,2024,7,21,9,Sunday,Site_C,Solar,37.7,37.7,20.37,61.12,0.0,Weekend,Summer
2024-07-21 11:30:00,2024,7,21,11,Sunday,Site_B,Solar,69.64,69.64,25.57,14.47,0.0,Weekend,Summer
2024-07-21 14:00:00,2024,7,21,14,Sunday,Site_A,Solar,43.1,43.1,24.71,55.1,0.0,Weekend,Summer
2024-07-21 14:15:00,2024,7,21,14,Sunday,Site_C,Wind,28.54,28.54,11.85,47.994,7.15,Weekend,Summer
2024-07-21 16:30:00,2024,7,21,16,Sunday,Site_A,Wind,28.65,28.65,22.89,40.888000000000005,8.51,Weekend,Summer
2024-07-21 18:30:00,2024,7,21,18,Sunday,Site_B,Wind,33.3,33.3,9.45,33.782000000000004,7.5,Weekend,Summer
2024-07-22 11:45:00,2024,7,22,11,Monday,Site_B,Wind,40.77,40.77,12.76,26.676000000000002,9.06,Weekday,Summer
2024-07-22 12:00:00,2024,7,22,12,Monday,Site_B,Solar,60.2,60.2,18.3,19.57,0.0,Weekday,Summer
2024-07-22 12:15:00,2024,7,22,12,Monday,Site_A,Wind,33.98,33.98,23.36,56.449999999999996,7.43,Weekday,Summer
2024-07-22 15:15:00,2024,7,22,15,Monday,Site_A,Solar,17.51,17.51,25.37,93.33,0.0,Weekday,Summer
2024-07-22 16:30:00,2024,7,22,16,Monday,Site_C,Wind,57.94,57.94,2.16,84.895,8.95,Weekday,Summer
2024-07-22 17:00:00,2024,7,22,17,Monday,Site_C,Solar,35.06,35.06,25.72,76.46,0.0,Weekday,Summer
2024-07-23 11:45:00,2024,7,23,11,Tuesday,Site_A,Solar,80.23,80.23,20.83,2.35,0.0,Weekday,Summer
2024-07-23 12:00:00,2024,7,23,12,Tuesday,Site_B,Solar,54.33,54.33,21.02,37.55,0.0,Weekday,Summer
2024-07-23 12:45:00,2024,7,23,12,Tuesday,Site_A,Wind,62.0,62.0,10.24,28.72333333333333,12.19,Weekday,Summer
2024-07-23 13:15:00,2024,7,23,13,Tuesday,Site_C,Wind,65.47,65.47,11.11,19.896666666666665,11.52,Weekday,Summer
2024-07-23 13:45:00,2024,7,23,13,Tuesday,Site_C,Solar,79.33,79.33,24.2,11.07,0.0,Weekday,Summer
2024-07-23 14:45:00,2024,7,23,14,Tuesday,Site_B,Wind,21.52,21.52,16.34,19.82333333333333,4.93,Weekday,Summer
2024-07-24 07:00:00,2024,7,24,7,Wednesday,Site_B,Wind,31.04,31.04,1.54,28.576666666666664,7.82,Weekday,Summer
2024-07-24 08:15:00,2024,7,24,8,Wednesday,Site_C,Solar,66.36,66.36,27.89,37.33,0.0,Weekday,Summer
2024-07-24 12:15:00,2024,7,24,12,Wednesday,Site_C,Wind,61.68,61.68,13.75,36.63666666666666,9.72,Weekday,Summer
2024-07-24 13:15:00,2024,7,24,13,Wednesday,Site_A,Wind,46.26,46.26,27.06,35.943333333333335,7.59,Weekday,Summer
2024-07-24 13:15:00,2024,7,24,13,Wednesday,Site_A,Solar,56.66,56.66,27.14,35.25,0.0,Weekday,Summer
2024-07-24 15:15:00,2024,7,24,15,Wednesday,Site_B,Solar,89.18,89.18,33.2,17.35,0.0,Weekday,Summer
2024-07-25 09:00:00,2024,7,25,9,Thursday,Site_A,Solar,60.13,60.13,25.78,41.75,0.0,Weekday,Summer
2024-07-25 09:45:00,2024,7,25,9,Thursday,Site_A,Wind,47.09,47.09,12.21,35.905,9.7,Weekday,Summer
2024-07-25 11:45:00,2024,7,25,11,Thursday,Site_B,Solar,68.44,68.44,25.59,30.06,0.0,Weekday,Summer
2024-07-25 18:00:00,2024,7,25,18,Thursday,Site_C,Solar,34.59,34.59,22.11,65.66,0.0,Weekday,Summer
2024-07-25 18:45:00,2024,7,25,18,Thursday,Site_B,Wind,45.05,45.05,16.06,50.18333333333333,10.31,Weekday,Summer
2024-07-25 18:45:00,2024,7,25,18,Thursday,Site_C,Wind,47.89,47.89,8.73,34.70666666666666,10.75,Weekday,Summer
2024-07-26 09:00:00,2024,7,26,9,Friday,Site_C,Solar,46.68,46.68,22.53,19.23,0.0,Weekday,Summer
2024-07-26 10:30:00,2024,7,26,10,Friday,Site_A,Wind,39.93,39.93,16.64,29.645000000000003,7.92,Weekday,Summer
2024-07-26 11:30:00,2024,7,26,11,Friday,Site_B,Solar,61.47,61.47,27.99,40.06,0.0,Weekday,Summer
2024-07-26 15:00:00,2024,7,26,15,Friday,Site_A,Solar,11.7,11.7,22.76,91.89,0.0,Weekday,Summer
2024-07-26 16:30:00,2024,7,26,16,Friday,Site_C,Wind,35.16,35.16,16.99,75.685,6.74,Weekday,Summer
2024-07-26 18:30:00,2024,7,26,18,Friday,Site_B,Wind,59.2,59.2,20.97,59.480000000000004,10.78,Weekday,Summer
2024-07-27 06:00:00,2024,7,27,6,Saturday,Site_C,Wind,34.61,34.61,6.95,43.275000000000006,6.95,Weekend,Summer
2024-07-27 07:45:00,2024,7,27,7,Saturday,Site_A,Solar,71.26,71.26,29.81,27.07,0.0,Weekend,Summer
2024-07-27 09:15:00,2024,7,27,9,Saturday,Site_A,Wind,28.22,28.22,23.16,37.1,7.39,Weekend,Summer
2024-07-27 12:45:00,2024,7,27,12,Saturday,Site_B,Wind,44.23,44.23,13.45,47.129999999999995,7.64,Weekend,Summer
2024-07-27 15:00:00,2024,7,27,15,Saturday,Site_C,Solar,46.43,46.43,25.96,57.16,0.0,Weekend,Summer
2024-07-27 17:30:00,2024,7,27,17,Saturday,Site_B,Solar,22.71,22.71,24.71,85.4,0.0,Weekend,Summer
2024-07-28 06:30:00,2024,7,28,6,Sunday,Site_A,Solar,56.64,56.64,24.03,45.5,0.0,Weekend,Summer
2024-07-28 08:00:00,2024,7,28,8,Sunday,Site_B,Solar,76.53,76.53,28.21,14.96,0.0,Weekend,Summer
2024-07-28 14:00:00,2024,7,28,14,Sunday,Site_B,Wind,50.92,50.92,13.11,22.4625,9.79,Weekend,Summer
2024-07-28 14:30:00,2024,7,28,14,Sunday,Site_A,Wind,59.12,59.12,20.21,29.965,8.12,Weekend,Summer
2024-07-28 15:30:00,2024,7,28,15,Sunday,Site_C,Wind,63.66,63.66,9.23,37.4675,9.3,Weekend,Summer
2024-07-28 17:45:00,2024,7,28,17,Sunday,Site_C,Solar,50.15,50.15,26.09,44.97,0.0,Weekend,Summer
2024-07-29 07:15:00,2024,7,29,7,Monday,Site_C,Wind,36.16,36.16,11.86,57.3075,6.29,Weekday,Summer
2024-07-29 09:00:00,2024,7,29,9,Monday,Site_B,Wind,20.17,20.17,12.47,69.645,6.61,Weekday,Summer
2024-07-29 11:30:00,2024,7,29,11,Monday,Site_A,Wind,19.39,19.39,14.46,81.98249999999999,6.77,Weekday,Summer
2024-07-29 12:30:00,2024,7,29,12,Monday,Site_B,Solar,20.7,20.7,23.62,94.32,0.0,Weekday,Summer
2024-07-29 14:45:00,2024,7,29,14,Monday,Site_A,Solar,66.33,66.33,28.52,27.85,0.0,Weekday,Summer
2024-07-29 18:30:00,2024,7,29,18,Monday,Site_C,Solar,29.28,29.28,24.69,88.41,0.0,Weekday,Summer
2024-07-30 10:15:00,2024,7,30,10,Tuesday,Site_C,Wind,20.36,20.36,15.49,70.03999999999999,6.22,Weekday,Summer
2024-07-30 12:00:00,2024,7,30,12,Tuesday,Site_B,Solar,55.12,55.12,32.96,51.67,0.0,Weekday,Summer
2024-07-30 12:15:00,2024,7,30,12,Tuesday,Site_A,Solar,77.28,77.28,28.29,8.39,0.0,Weekday,Summer
2024-07-30 12:15:00,2024,7,30,12,Tuesday,Site_A,Wind,46.26,46.26,12.23,13.096666666666668,8.18,Weekday,Summer
2024-07-30 13:30:00,2024,7,30,13,Tuesday,Site_B,Wind,27.61,27.61,25.26,17.803333333333335,4.84,Weekday,Summer
2024-07-30 18:30:00,2024,7,30,18,Tuesday,Site_C,Solar,58.38,58.38,20.54,22.51,0.0,Weekday,Summer
2024-07-31 08:45:00,2024,7,31,8,Wednesday,Site_B,Solar,30.41,30.41,35.01,87.68,0.0,Weekday,Summer
2024-07-31 09:15:00,2024,7,31,9,Wednesday,Site_B,Wind,44.78,44.78,12.85,70.215,10.11,Weekday,Summer
2024-07-31 09:15:00,2024,7,31,9,Wednesday,Site_C,Solar,48.18,48.18,26.8,52.75,0.0,Weekday,Summer
2024-07-31 09:30:00,2024,7,31,9,Wednesday,Site_C,Wind,28.11,28.11,18.79,48.86,7.74,Weekday,Summer
2024-07-31 13:15:00,2024,7,31,13,Wednesday,Site_A,Wind,50.47,50.47,12.71,44.97,7.08,Weekday,Summer
2024-07-31 18:45:00,2024,7,31,18,Wednesday,Site_A,Solar,54.58,54.58,21.75,41.08,0.0,Weekday,Summer
2024-08-01 10:45:00,2024,8,1,10,Thursday,Site_A,Solar,59.37,59.37,20.0,33.42,0.0,Weekday,Summer
2024-08-01 14:45:00,2024,8,1,14,Thursday,Site_C,Wind,51.76,51.76,18.81,29.21,7.05,Weekday,Summer
2024-08-01 15:30:00,2024,8,1,15,Thursday,Site_A,Wind,57.27,57.27,9.01,25.0,10.01,Weekday,Summer
2024-08-01 17:15:00,2024,8,1,17,Thursday,Site_B,Solar,66.83,66.83,18.97,20.79,0.0,Weekday,Summer
2024-08-01 17:15:00,2024,8,1,17,Thursday,Site_C,Solar,9.6,9.6,10.75,80.03,0.0,Weekday,Summer
2024-08-01 18:15:00,2024,8,1,18,Thursday,Site_B,Wind,40.54,40.54,8.8,74.17,8.38,Weekday,Summer
2024-08-02 08:15:00,2024,8,2,8,Friday,Site_A,Wind,28.6,28.6,16.03,68.31,7.13,Weekday,Summer
2024-08-02 09:00:00,2024,8,2,9,Friday,Site_A,Solar,47.27,47.27,35.27,62.45,0.0,Weekday,Summer
2024-08-02 09:15:00,2024,8,2,9,Friday,Site_B,Wind,16.98,16.98,10.5,54.63,5.67,Weekday,Summer
2024-08-02 15:45:00,2024,8,2,15,Friday,Site_B,Solar,36.19,36.19,17.92,46.81,0.0,Weekday,Summer
2024-08-02 17:00:00,2024,8,2,17,Friday,Site_C,Solar,69.23,69.23,22.71,21.75,0.0,Weekday,Summer
2024-08-02 18:45:00,2024,8,2,18,Friday,Site_C,Wind,60.64,60.64,7.88,29.314999999999998,12.81,Weekday,Summer
2024-08-03 06:30:00,2024,8,3,6,Saturday,Site_C,Wind,23.97,23.97,28.32,36.879999999999995,5.39,Weekend,Summer
2024-08-03 07:15:00,2024,8,3,7,Saturday,Site_A,Wind,44.72,44.72,20.67,44.445,10.22,Weekend,Summer
2024-08-03 07:15:00,2024,8,3,7,Saturday,Site_C,Solar,63.24,63.24,32.63,52.01,0.0,Weekend,Summer
2024-08-03 11:15:00,2024,8,3,11,Saturday,Site_A,Solar,61.59,61.59,29.3,33.42,0.0,Weekend,Summer
2024-08-03 12:15:00,2024,8,3,12,Saturday,Site_B,Wind,40.73,40.73,20.08,64.7,9.21,Weekend,Summer
2024-08-03 13:30:00,2024,8,3,13,Saturday,Site_B,Solar,9.47,9.47,19.22,95.98,0.0,Weekend,Summer
2024-08-04 06:15:00,2024,8,4,6,Sunday,Site_C,Solar,25.14,25.14,22.04,77.9,0.0,Weekend,Summer
2024-08-04 07:00:00,2024,8,4,7,Sunday,Site_B,Solar,63.09,63.09,39.12,52.14,0.0,Weekend,Summer
2024-08-04 11:15:00,2024,8,4,11,Sunday,Site_B,Wind,27.29,27.29,12.52,46.105000000000004,6.05,Weekend,Summer
2024-08-04 13:30:00,2024,8,4,13,Sunday,Site_A,Solar,72.01,72.01,39.33,40.07,0.0,Weekend,Summer
2024-08-04 15:30:00,2024,8,4,15,Sunday,Site_C,Wind,46.44,46.44,17.29,38.858,8.26,Weekend,Summer
2024-08-04 15:45:00,2024,8,4,15,Sunday,Site_A,Wind,35.97,35.97,8.69,37.646,7.1,Weekend,Summer
2024-08-05 07:30:00,2024,8,5,7,Monday,Site_C,Wind,23.61,23.61,14.6,36.434,6.2,Weekday,Summer
2024-08-05 08:15:00,2024,8,5,8,Monday,Site_B,Wind,28.44,28.44,13.33,35.222,6.66,Weekday,Summer
2024-08-05 09:15:00,2024,8,5,9,Monday,Site_A,Solar,59.38,59.38,22.09,34.01,0.0,Weekday,Summer
2024-08-05 09:30:00,2024,8,5,9,Monday,Site_B,Solar,51.59,51.59,18.4,17.87,0.0,Weekday,Summer
2024-08-05 14:45:00,2024,8,5,14,Monday,Site_C,Solar,43.69,43.69,31.43,58.49,0.0,Weekday,Summer
2024-08-05 16:15:00,2024,8,5,16,Monday,Site_A,Wind,24.68,24.68,17.79,61.166666666666664,6.15,Weekday,Summer
2024-08-06 06:30:00,2024,8,6,6,Tuesday,Site_B,Wind,46.76,46.76,3.41,63.843333333333334,8.14,Weekday,Summer
2024-08-06 07:45:00,2024,8,6,7,Tuesday,Site_A,Solar,32.54,32.54,25.71,66.52,0.0,Weekday,Summer
2024-08-06 08:15:00,2024,8,6,8,Tuesday,Site_C,Solar,24.51,24.51,27.92,88.2,0.0,Weekday,Summer
2024-08-06 09:15:00,2024,8,6,9,Tuesday,Site_C,Wind,32.52,32.52,13.12,79.735,7.57,Weekday,Summer
2024-08-06 12:00:00,2024,8,6,12,Tuesday,Site_B,Solar,46.72,46.72,30.85,71.27,0.0,Weekday,Summer
2024-08-06 15:45:00,2024,8,6,15,Tuesday,Site_A,Wind,46.88,46.88,18.33,83.55,7.52,Weekday,Summer
2024-08-07 06:00:00,2024,8,7,6,Wednesday,Site_C,Solar,2.7,2.7,15.32,95.83,0.0,Weekday,Summer
2024-08-07 12:45:00,2024,8,7,12,Wednesday,Site_B,Wind,52.04,52.04,7.91,76.25999999999999,9.62,Weekday,Summer
2024-08-07 14:30:00,2024,8,7,14,Wednesday,Site_A,Wind,62.67,62.67,22.42,56.69,11.07,Weekday,Summer
2024-08-07 15:00:00,2024,8,7,15,Wednesday,Site_A,Solar,52.37,52.37,25.83,37.12,0.0,Weekday,Summer
2024-08-07 16:45:00,2024,8,7,16,Wednesday,Site_B,Solar,78.1,78.1,19.03,7.54,0.0,Weekday,Summer
2024-08-07 17:45:00,2024,8,7,17,Wednesday,Site_C,Wind,29.45,29.45,11.16,16.53,6.43,Weekday,Summer
2024-08-08 09:00:00,2024,8,8,9,Thursday,Site_B,Wind,22.19,22.19,11.6,25.52,6.6,Weekday,Summer
2024-08-08 13:00:00,2024,8,8,13,Thursday,Site_C,Wind,21.88,21.88,7.12,34.51,7.21,Weekday,Summer
2024-08-08 13:30:00,2024,8,8,13,Thursday,Site_A,Solar,60.6,60.6,31.65,43.5,0.0,Weekday,Summer
2024-08-08 14:30:00,2024,8,8,14,Thursday,Site_C,Solar,27.02,27.02,17.56,66.63,0.0,Weekday,Summer
2024-08-08 17:00:00,2024,8,8,17,Thursday,Site_B,Solar,41.81,41.81,18.3,62.33,0.0,Weekday,Summer
2024-08-08 17:15:00,2024,8,8,17,Thursday,Site_A,Wind,29.11,29.11,14.16,58.489999999999995,8.65,Weekday,Summer
2024-08-09 07:45:00,2024,8,9,7,Friday,Site_A,Solar,47.67,47.67,26.94,54.65,0.0,Weekday,Summer
2024-08-09 09:00:00,2024,8,9,9,Friday,Site_A,Wind,42.81,42.81,6.78,65.08,8.96,Weekday,Summer
2024-08-09 12:15:00,2024,8,9,12,Friday,Site_C,Solar,27.15,27.15,25.43,75.51,0.0,Weekday,Summer
2024-08-09 12:30:00,2024,8,9,12,Friday,Site_B,Solar,81.09,81.09,30.56,20.53,0.0,Weekday,Summer
2024-08-09 13:30:00,2024,8,9,13,Friday,Site_B,Wind,39.07,39.07,14.5,29.2225,9.33,Weekday,Summer
2024-08-09 17:45:00,2024,8,9,17,Friday,Site_C,Wind,34.79,34.79,13.05,37.915,6.83,Weekday,Summer
2024-08-10 06:45:00,2024,8,10,6,Saturday,Site_C,Wind,32.93,32.93,18.8,46.6075,8.87,Weekend,Summer
2024-08-10 08:30:00,2024,8,10,8,Saturday,Site_B,Solar,41.36,41.36,26.68,55.3,0.0,Weekend,Summer
2024-08-10 09:30:00,2024,8,10,9,Saturday,Site_A,Solar,22.22,22.22,28.86,80.38,0.0,Weekend,Summer
2024-08-10 10:15:00,2024,8,10,10,Saturday,Site_C,Solar,45.78,45.78,23.94,48.86,0.0,Weekend,Summer
2024-08-10 11:45:00,2024,8,10,11,Saturday,Site_B,Wind,55.44,55.44,18.95,36.37,8.18,Weekend,Summer
2024-08-10 14:15:00,2024,8,10,14,Saturday,Site_A,Wind,39.6,39.6,20.48,23.88,5.79,Weekend,Summer
2024-08-11 06:45:00,2024,8,11,6,Sunday,Site_A,Solar,78.25,78.25,23.31,11.39,0.0,Weekend,Summer
2024-08-11 07:15:00,2024,8,11,7,Sunday,Site_B,Solar,80.5,80.5,23.63,8.4,0.0,Weekend,Summer
2024-08-11 08:45:00,2024,8,11,8,Sunday,Site_A,Wind,37.8,37.8,15.02,21.18,6.72,Weekend,Summer
2024-08-11 12:30:00,2024,8,11,12,Sunday,Site_C,Solar,68.98,68.98,21.55,33.96,0.0,Weekend,Summer
2024-08-11 13:00:00,2024,8,11,13,Sunday,Site_C,Wind,35.6,35.6,18.27,48.76,9.28,Weekend,Summer
2024-08-11 13:45:00,2024,8,11,13,Sunday,Site_B,Wind,48.95,48.95,11.8,63.56,9.63,Weekend,Summer
2024-08-12 06:30:00,2024,8,12,6,Monday,Site_C,Solar,36.35,36.35,23.41,78.36,0.0,Weekday,Summer
2024-08-12 08:15:00,2024,8,12,8,Monday,Site_A,Solar,76.6,76.6,31.55,31.08,0.0,Weekday,Summer
2024-08-12 08:30:00,2024,8,12,8,Monday,Site_A,Wind,20.58,20.58,23.2,52.510000000000005,6.69,Weekday,Summer
2024-08-12 12:15:00,2024,8,12,12,Monday,Site_C,Wind,58.74,58.74,19.21,73.94,10.32,Weekday,Summer
2024-08-12 16:30:00,2024,8,12,16,Monday,Site_B,Solar,20.22,20.22,18.72,95.37,0.0,Weekday,Summer
2024-08-12 17:30:00,2024,8,12,17,Monday,Site_B,Wind,54.12,54.12,24.02,73.565,10.26,Weekday,Summer
2024-08-13 06:00:00,2024,8,13,6,Tuesday,Site_B,Solar,44.07,44.07,26.57,51.76,0.0,Weekday,Summer
2024-08-13 07:15:00,2024,8,13,7,Tuesday,Site_A,Wind,58.0,58.0,15.99,40.086666666666666,12.14,Weekday,Summer
2024-08-13 07:45:00,2024,8,13,7,Tuesday,Site_B,Wind,69.05,69.05,4.61,28.413333333333334,11.42,Weekday,Summer
2024-08-13 14:00:00,2024,8,13,14,Tuesday,Site_C,Solar,80.32,80.32,28.04,16.74,0.0,Weekday,Summer
2024-08-13 16:15:00,2024,8,13,16,Tuesday,Site_A,Solar,23.4,23.4,20.47,65.99,0.0,Weekday,Summer
2024-08-13 17:30:00,2024,8,13,17,Tuesday,Site_C,Wind,32.16,32.16,24.42,81.91999999999999,6.19,Weekday,Summer
2024-08-14 06:15:00,2024,8,14,6,Wednesday,Site_A,Solar,13.57,13.57,24.13,97.85,0.0,Weekday,Summer
2024-08-14 07:15:00,2024,8,14,7,Wednesday,Site_A,Wind,52.64,52.64,24.52,68.79666666666667,9.85,Weekday,Summer
2024-08-14 13:00:00,2024,8,14,13,Wednesday,Site_B,Wind,51.05,51.05,20.95,39.74333333333333,9.76,Weekday,Summer
2024-08-14 13:15:00,2024,8,14,13,Wednesday,Site_C,Solar,65.81,65.81,13.91,10.69,0.0,Weekday,Summer
2024-08-14 17:15:00,2024,8,14,17,Wednesday,Site_B,Solar,53.01,53.01,24.05,37.5,0.0,Weekday,Summer
2024-08-14 17:45:00,2024,8,14,17,Wednesday,Site_C,Wind,29.97,29.97,31.93,63.115,7.3,Weekday,Summer
2024-08-15 08:15:00,2024,8,15,8,Thursday,Site_C,Solar,11.63,11.63,17.78,88.73,0.0,Weekday,Summer
2024-08-15 11:00:00,2024,8,15,11,Thursday,Site_C,Wind,25.62,25.62,18.11,78.8925,4.19,Weekday,Summer
2024-08-15 13:00:00,2024,8,15,13,Thursday,Site_B,Wind,28.76,28.76,17.02,69.055,4.24,Weekday,Summer
2024-08-15 13:15:00,2024,8,15,13,Thursday,Site_A,Wind,59.64,59.64,13.01,59.2175,8.91,Weekday,Summer
2024-08-15 17:45:00,2024,8,15,17,Thursday,Site_A,Solar,61.39,61.39,32.48,49.38,0.0,Weekday,Summer
2024-08-15 18:30:00,2024,8,15,18,Thursday,Site_B,Solar,6.82,6.82,15.14,87.4,0.0,Weekday,Summer
2024-08-16 07:45:00,2024,8,16,7,Friday,Site_C,Wind,41.64,41.64,15.06,44.25,8.87,Weekday,Summer
2024-08-16 09:00:00,2024,8,16,9,Friday,Site_A,Solar,83.2,83.2,27.06,1.1,0.0,Weekday,Summer
2024-08-16 11:45:00,2024,8,16,11,Friday,Site_C,Solar,70.41,70.41,29.88,27.15,0.0,Weekday,Summer
2024-08-16 11:45:00,2024,8,16,11,Friday,Site_B,Wind,54.79,54.79,20.64,47.64333333333333,8.78,Weekday,Summer
2024-08-16 12:00:00,2024,8,16,12,Friday,Site_A,Wind,20.45,20.45,8.41,68.13666666666666,4.57,Weekday,Summer
2024-08-16 18:45:00,2024,8,16,18,Friday,Site_B,Solar,27.55,27.55,30.6,88.63,0.0,Weekday,Summer
2024-08-17 11:15:00,2024,8,17,11,Saturday,Site_A,Solar,74.78,74.78,17.92,3.9,0.0,Weekend,Summer
2024-08-17 11:15:00,2024,8,17,11,Saturday,Site_B,Wind,52.32,52.32,5.27,44.339999999999996,11.44,Weekend,Summer
2024-08-17 13:30:00,2024,8,17,13,Saturday,Site_B,Solar,27.1,27.1,23.65,84.78,0.0,Weekend,Summer
