,datetime,year,month,day,hour,day_of_week,site,energy_type,energy_generated_mwh,capacity_utilization_%,temperature_c,cloud_cover_%,wind_speed_m_s,day_type,season,quarter,days
3934,2024-10-17 14:30:00,2024,10,17,14,Thursday,Site_A,Wind,36.95,36.95,20.88,87.76,7.98,Weekday,Autumn,4,17
3935,2024-10-17 16:30:00,2024,10,17,16,Thursday,Site_B,Wind,46.7,46.7,11.55,78.63,8.08,Weekday,Autumn,4,17
3936,2024-10-18 10:15:00,2024,10,18,10,Friday,Site_A,Solar,46.15,46.15,34.04,69.5,0.0,Weekday,Autumn,4,18
3937,2024-10-18 10:30:00,2024,10,18,10,Friday,Site_C,Solar,68.7,68.7,24.2,19.26,0.0,Weekday,Autumn,4,18
3938,2024-10-18 10:45:00,2024,10,18,10,Friday,Site_B,Wind,22.65,22.65,26.64,26.21666666666667,4.79,Weekday,Autumn,4,18
3939,2024-10-18 11:45:00,2024,10,18,11,Friday,Site_A,Wind,48.28,48.28,26.49,33.17333333333333,8.84,Weekday,Autumn,4,18
3940,2024-10-18 16:45:00,2024,10,18,16,Friday,Site_B,Solar,64.23,64.23,25.33,40.13,0.0,Weekday,Autumn,4,18
3941,2024-10-18 16:45:00,2024,10,18,16,Friday,Site_C,Wind,30.59,30.59,13.3,37.870000000000005,5.43,Weekday,Autumn,4,18
3942,2024-10-19 09:00:00,2024,10,19,9,Saturday,Site_A,Solar,47.46,47.46,25.28,35.61,0.0,Weekend,Autumn,4,19
3943,2024-10-19 09:45:00,2024,10,19,9,Saturday,Site_A,Wind,34.02,34.02,14.13,29.4,5.67,Weekend,Autumn,4,19
3944,2024-10-19 10:00:00,2024,10,19,10,Saturday,Site_B,Wind,54.36,54.36,23.0,23.19,8.19,Weekend,Autumn,4,19
3945,2024-10-19 13:30:00,2024,10,19,13,Saturday,Site_B,Solar,67.72,67.72,23.92,16.98,0.0,Weekend,Autumn,4,19
3946,2024-10-19 13:30:00,2024,10,19,13,Saturday,Site_C,Wind,44.48,44.48,19.99,13.805,7.43,Weekend,Autumn,4,19
3947,2024-10-19 14:00:00,2024,10,19,14,Saturday,Site_C,Solar,82.26,82.26,25.75,10.63,0.0,Weekend,Autumn,4,19
3948,2024-10-20 06:30:00,2024,10,20,6,Sunday,Site_A,Wind,13.63,13.63,17.72,32.915,3.46,Weekend,Autumn,4,20
3949,2024-10-20 07:45:00,2024,10,20,7,Sunday,Site_B,Wind,45.91,45.91,5.53,55.2,11.89,Weekend,Autumn,4,20
3950,2024-10-20 10:15:00,2024,10,20,10,Sunday,Site_C,Wind,9.79,9.79,13.8,77.485,4.02,Weekend,Autumn,4,20
3951,2024-10-20 17:00:00,2024,10,20,17,Sunday,Site_B,Solar,9.01,9.01,20.15,99.77,0.0,Weekend,Autumn,4,20
3952,2024-10-20 17:15:00,2024,10,20,17,Sunday,Site_C,Solar,81.73,81.73,25.74,16.41,0.0,Weekend,Autumn,4,20
3953,2024-10-20 17:30:00,2024,10,20,17,Sunday,Site_A,Solar,31.39,31.39,30.16,90.67,0.0,Weekend,Autumn,4,20
3954,2024-10-21 08:15:00,2024,10,21,8,Monday,Site_A,Solar,81.55,81.55,25.44,5.45,0.0,Weekday,Autumn,4,21
3955,2024-10-21 15:15:00,2024,10,21,15,Monday,Site_B,Wind,43.64,43.64,5.69,19.21,9.13,Weekday,Autumn,4,21
3956,2024-10-21 15:30:00,2024,10,21,15,Monday,Site_B,Solar,82.51,82.51,37.92,32.97,0.0,Weekday,Autumn,4,21
3957,2024-10-21 16:15:00,2024,10,21,16,Monday,Site_C,Solar,34.2,34.2,15.05,46.17,0.0,Weekday,Autumn,4,21
3958,2024-10-21 17:30:00,2024,10,21,17,Monday,Site_C,Wind,34.65,34.65,17.33,41.888333333333335,6.56,Weekday,Autumn,4,21
3959,2024-10-21 18:00:00,2024,10,21,18,Monday,Site_A,Wind,50.1,50.1,14.89,37.60666666666667,8.06,Weekday,Autumn,4,21
3960,2024-10-22 06:30:00,2024,10,22,6,Tuesday,Site_C,Wind,42.97,42.97,11.1,33.325,8.34,Weekday,Autumn,4,22
3961,2024-10-22 10:00:00,2024,10,22,10,Tuesday,Site_A,Wind,49.79,49.79,17.21,29.043333333333333,9.28,Weekday,Autumn,4,22
3962,2024-10-22 12:00:00,2024,10,22,12,Tuesday,Site_B,Wind,28.8,28.8,23.99,24.761666666666667,5.98,Weekday,Autumn,4,22
3963,2024-10-22 13:30:00,2024,10,22,13,Tuesday,Site_A,Solar,70.45,70.45,23.12,20.48,0.0,Weekday,Autumn,4,22
3964,2024-10-22 16:00:00,2024,10,22,16,Tuesday,Site_C,Solar,59.93,59.93,17.46,20.09,0.0,Weekday,Autumn,4,22
3965,2024-10-22 16:30:00,2024,10,22,16,Tuesday,Site_B,Solar,65.29,65.29,27.92,30.14,0.0,Weekday,Autumn,4,22
3966,2024-10-23 10:45:00,2024,10,23,10,Wednesday,Site_C,Wind,40.25,40.25,8.77,50.7,8.0,Weekday,Autumn,4,23
3967,2024-10-23 12:15:00,2024,10,23,12,Wednesday,Site_B,Solar,45.87,45.87,35.97,71.26,0.0,Weekday,Autumn,4,23
3968,2024-10-23 14:15:00,2024,10,23,14,Wednesday,Site_A,Wind,20.31,20.31,20.39,67.38,3.64,Weekday,Autumn,4,23
3969,2024-10-23 15:15:00,2024,10,23,15,Wednesday,Site_C,Solar,41.55,41.55,24.72,63.5,0.0,Weekday,Autumn,4,23
3970,2024-10-23 15:45:00,2024,10,23,15,Wednesday,Site_B,Wind,60.74,60.74,21.69,70.465,10.35,Weekday,Autumn,4,23
3971,2024-10-23 16:30:00,2024,10,23,16,Wednesday,Site_A,Solar,36.95,36.95,27.14,77.43,0.0,Weekday,Autumn,4,23
3972,2024-10-24 08:15:00,2024,10,24,8,Thursday,Site_C,Wind,55.94,55.94,11.95,64.52666666666667,11.26,Weekday,Autumn,4,24
3973,2024-10-24 12:15:00,2024,10,24,12,Thursday,Site_B,Wind,45.31,45.31,16.8,51.623333333333335,9.26,Weekday,Autumn,4,24
3974,2024-10-24 14:00:00,2024,10,24,14,Thursday,Site_A,Solar,55.46,55.46,22.18,38.72,0.0,Weekday,Autumn,4,24
3975,2024-10-24 15:00:00,2024,10,24,15,Thursday,Site_A,Wind,14.37,14.37,10.85,67.83500000000001,4.81,Weekday,Autumn,4,24
3976,2024-10-24 15:45:00,2024,10,24,15,Thursday,Site_C,Solar,6.83,6.83,18.38,96.95,0.0,Weekday,Autumn,4,24
3977,2024-10-24 16:15:00,2024,10,24,16,Thursday,Site_B,Solar,19.2,19.2,28.28,90.9,0.0,Weekday,Autumn,4,24
3978,2024-10-25 07:15:00,2024,10,25,7,Friday,Site_A,Wind,36.4,36.4,17.46,78.12,6.15,Weekday,Autumn,4,25
3979,2024-10-25 07:45:00,2024,10,25,7,Friday,Site_B,Wind,44.66,44.66,17.68,65.34,7.58,Weekday,Autumn,4,25
3980,2024-10-25 08:45:00,2024,10,25,8,Friday,Site_C,Solar,61.49,61.49,33.13,52.56,0.0,Weekday,Autumn,4,25
3981,2024-10-25 13:15:00,2024,10,25,13,Friday,Site_C,Wind,42.8,42.8,16.65,34.96,6.97,Weekday,Autumn,4,25
3982,2024-10-25 15:00:00,2024,10,25,15,Friday,Site_A,Solar,81.52,81.52,29.39,17.36,0.0,Weekday,Autumn,4,25
3983,2024-10-25 15:15:00,2024,10,25,15,Friday,Site_B,Solar,74.19,74.19,27.84,22.3,0.0,Weekday,Autumn,4,25
3984,2024-10-26 07:15:00,2024,10,26,7,Saturday,Site_B,Solar,46.25,46.25,26.25,43.64,0.0,Weekend,Autumn,4,26
3985,2024-10-26 09:30:00,2024,10,26,9,Saturday,Site_A,Solar,81.53,81.53,23.07,9.13,0.0,Weekend,Autumn,4,26
3986,2024-10-26 11:45:00,2024,10,26,11,Saturday,Site_C,Solar,41.07,41.07,24.08,58.18,0.0,Weekend,Autumn,4,26
3987,2024-10-26 12:00:00,2024,10,26,12,Saturday,Site_B,Wind,25.01,25.01,-2.08,53.162,6.25,Weekend,Autumn,4,26
3988,2024-10-26 13:00:00,2024,10,26,13,Saturday,Site_C,Wind,40.98,40.98,13.56,48.144000000000005,6.71,Weekend,Autumn,4,26
3989,2024-10-26 14:00:00,2024,10,26,14,Saturday,Site_A,Wind,22.71,22.71,8.59,43.126000000000005,6.46,Weekend,Autumn,4,26
3990,2024-10-27 07:00:00,2024,10,27,7,Sunday,Site_A,Wind,30.26,30.26,8.5,38.108,6.82,Weekend,Autumn,4,27
3991,2024-10-27 09:30:00,2024,10,27,9,Sunday,Site_B,Solar,66.7,66.7,29.05,33.09,0.0,Weekend,Autumn,4,27
3992,2024-10-27 10:00:00,2024,10,27,10,Sunday,Site_B,Wind,40.74,40.74,16.61,42.650000000000006,7.29,Weekend,Autumn,4,27
3993,2024-10-27 12:15:00,2024,10,27,12,Sunday,Site_A,Solar,41.15,41.15,18.18,52.21,0.0,Weekend,Autumn,4,27
3994,2024-10-27 12:45:00,2024,10,27,12,Sunday,Site_C,Wind,32.4,32.4,17.14,53.225,7.14,Weekend,Autumn,4,27
3995,2024-10-27 16:15:00,2024,10,27,16,Sunday,Site_C,Solar,51.42,51.42,25.51,54.24,0.0,Weekend,Autumn,4,27
3996,2024-10-28 07:45:00,2024,10,28,7,Monday,Site_A,Solar,13.56,13.56,25.46,95.88,0.0,Weekday,Autumn,4,28
3997,2024-10-28 09:00:00,2024,10,28,9,Monday,Site_B,Wind,38.28,38.28,4.79,80.68,9.34,Weekday,Autumn,4,28
3998,2024-10-28 11:15:00,2024,10,28,11,Monday,Site_C,Solar,52.06,52.06,33.15,65.48,0.0,Weekday,Autumn,4,28
3999,2024-10-28 15:15:00,2024,10,28,15,Monday,Site_C,Wind,16.31,16.31,17.59,43.040000000000006,4.93,Weekday,Autumn,4,28
4000,2024-10-28 16:30:00,2024,10,28,16,Monday,Site_B,Solar,71.8,71.8,25.62,20.6,0.0,Weekday,Autumn,4,28
4001,2024-10-28 17:30:00,2024,10,28,17,Monday,Site_A,Wind,41.37,41.37,23.7,15.946666666666667,9.52,Weekday,Autumn,4,28
4002,2024-10-29 06:00:00,2024,10,29,6,Tuesday,Site_B,Wind,56.27,56.27,14.18,11.293333333333337,10.5,Weekday,Autumn,4,29
4003,2024-10-29 13:30:00,2024,10,29,13,Tuesday,Site_B,Solar,80.95,80.95,26.98,6.64,0.0,Weekday,Autumn,4,29
4004,2024-10-29 14:45:00,2024,10,29,14,Tuesday,Site_A,Solar,71.22,71.22,22.05,4.34,0.0,Weekday,Autumn,4,29
4005,2024-10-29 15:30:00,2024,10,29,15,Tuesday,Site_C,Wind,46.18,46.18,12.58,29.76,8.59,Weekday,Autumn,4,29
4006,2024-10-29 17:30:00,2024,10,29,17,Tuesday,Site_C,Solar,51.75,51.75,32.87,55.18,0.0,Weekday,Autumn,4,29
4007,2024-10-29 17:30:00,2024,10,29,17,Tuesday,Site_A,Wind,35.29,35.29,6.23,36.165,6.81,Weekday,Autumn,4,29
4008,2024-10-30 06:30:00,2024,10,30,6,Wednesday,Site_C,Solar,80.23,80.23,28.38,17.15,0.0,Weekday,Autumn,4,30
4009,2024-10-30 07:30:00,2024,10,30,7,Wednesday,Site_A,Solar,78.5,78.5,20.81,10.49,0.0,Weekday,Autumn,4,30
4010,2024-10-30 11:00:00,2024,10,30,11,Wednesday,Site_B,Wind,56.77,56.77,16.18,7.736666666666666,8.48,Weekday,Autumn,4,30
4011,2024-10-30 11:15:00,2024,10,30,11,Wednesday,Site_C,Wind,31.05,31.05,14.74,4.983333333333333,7.48,Weekday,Autumn,4,30
4012,2024-10-30 16:00:00,2024,10,30,16,Wednesday,Site_B,Solar,90.63,90.63,29.63,2.23,0.0,Weekday,Autumn,4,30
4013,2024-10-30 17:45:00,2024,10,30,17,Wednesday,Site_A,Wind,38.36,38.36,21.27,5.834,8.67,Weekday,Autumn,4,30
4014,2024-10-31 06:45:00,2024,10,31,6,Thursday,Site_C,Wind,60.86,60.86,-1.55,9.438,9.71,Weekday,Autumn,4,31
4015,2024-10-31 07:45:00,2024,10,31,7,Thursday,Site_B,Wind,47.88,47.88,13.82,13.042000000000002,7.19,Weekday,Autumn,4,31
4016,2024-10-31 12:30:00,2024,10,31,12,Thursday,Site_A,Wind,29.19,29.19,23.15,16.646,7.92,Weekday,Autumn,4,31
4017,2024-10-31 16:30:00,2024,10,31,16,Thursday,Site_C,Solar,79.62,79.62,31.76,20.25,0.0,Weekday,Autumn,4,31
4018,2024-10-31 17:30:00,2024,10,31,17,Thursday,Site_A,Solar,48.31,48.31,26.17,56.48,0.0,Weekday,Autumn,4,31
4019,2024-10-31 17:45:00,2024,10,31,17,Thursday,Site_B,Solar,33.11,33.11,28.13,70.33,0.0,Weekday,Autumn,4,31
4020,2024-11-01 07:00:00,2024,11,1,7,Friday,Site_B,Solar,69.3,69.3,21.86,18.25,0.0,Weekday,Autumn,4,1
4021,2024-11-01 07:45:00,2024,11,1,7,Friday,Site_A,Wind,31.69,31.69,3.06,39.8,7.21,Weekday,Autumn,4,1
4022,2024-11-01 08:45:00,2024,11,1,8,Friday,Site_C,Solar,52.39,52.39,24.27,61.35,0.0,Weekday,Autumn,4,1
4023,2024-11-01 11:30:00,2024,11,1,11,Friday,Site_C,Wind,52.97,52.97,22.04,63.17666666666667,9.47,Weekday,Autumn,4,1
4024,2024-11-01 14:15:00,2024,11,1,14,Friday,Site_B,Wind,41.0,41.0,14.71,65.00333333333333,7.77,Weekday,Autumn,4,1
4025,2024-11-01 16:30:00,2024,11,1,16,Friday,Site_A,Solar,50.61,50.61,35.26,66.83,0.0,Weekday,Autumn,4,1
4026,2024-11-02 07:00:00,2024,11,2,7,Saturday,Site_C,Wind,34.76,34.76,15.65,54.015,7.28,Weekend,Autumn,4,2
4027,2024-11-02 08:30:00,2024,11,2,8,Saturday,Site_A,Solar,47.15,47.15,19.71,41.2,0.0,Weekend,Autumn,4,2
4028,2024-11-02 09:45:00,2024,11,2,9,Saturday,Site_A,Wind,35.15,35.15,16.83,70.355,7.34,Weekend,Autumn,4,2
4029,2024-11-02 11:00:00,2024,11,2,11,Saturday,Site_C,Solar,14.93,14.93,24.68,99.51,0.0,Weekend,Autumn,4,2
4030,2024-11-02 11:30:00,2024,11,2,11,Saturday,Site_B,Wind,30.6,30.6,17.07,82.445,7.86,Weekend,Autumn,4,2
4031,2024-11-02 15:00:00,2024,11,2,15,Saturday,Site_B,Solar,38.71,38.71,22.11,65.38,0.0,Weekend,Autumn,4,2
4032,2024-11-03 07:45:00,2024,11,3,7,Sunday,Site_C,Wind,46.21,46.21,8.92,79.58,6.93,Weekend,Autumn,4,3
4033,2024-11-03 10:30:00,2024,11,3,10,Sunday,Site_A,Solar,19.03,19.03,22.25,93.78,0.0,Weekend,Autumn,4,3
4034,2024-11-03 10:45:00,2024,11,3,10,Sunday,Site_A,Wind,38.31,38.31,11.43,91.16,7.82,Weekend,Autumn,4,3
4035,2024-11-03 15:45:00,2024,11,3,15,Sunday,Site_C,Solar,23.87,23.87,22.01,88.54,0.0,Weekend,Autumn,4,3
4036,2024-11-03 15:45:00,2024,11,3,15,Sunday,Site_B,Solar,79.15,79.15,26.44,0.43,0.0,Weekend,Autumn,4,3
4037,2024-11-03 17:30:00,2024,11,3,17,Sunday,Site_B,Wind,36.39,36.39,21.61,47.865,7.35,Weekend,Autumn,4,3
4038,2024-11-04 07:30:00,2024,11,4,7,Monday,Site_B,Solar,15.76,15.76,29.15,95.3,0.0,Weekday,Autumn,4,4
4039,2024-11-04 09:00:00,2024,11,4,9,Monday,Site_A,Wind,20.13,20.13,14.77,61.74,6.58,Weekday,Autumn,4,4
4040,2024-11-04 09:00:00,2024,11,4,9,Monday,Site_C,Solar,63.9,63.9,16.1,28.18,0.0,Weekday,Autumn,4,4
4041,2024-11-04 10:00:00,2024,11,4,10,Monday,Site_A,Solar,88.23,88.23,28.07,6.65,0.0,Weekday,Autumn,4,4
4042,2024-11-04 13:30:00,2024,11,4,13,Monday,Site_B,Wind,29.84,29.84,8.66,8.176666666666668,7.66,Weekday,Autumn,4,4
4043,2024-11-04 15:00:00,2024,11,4,15,Monday,Site_C,Wind,54.16,54.16,11.27,9.703333333333331,10.04,Weekday,Autumn,4,4
4044,2024-11-05 11:45:00,2024,11,5,11,Tuesday,Site_C,Solar,77.57,77.57,23.56,11.23,0.0,Weekday,Autumn,4,5
4045,2024-11-05 14:00:00,2024,11,5,14,Tuesday,Site_B,Wind,20.56,20.56,20.19,10.195,4.84,Weekday,Autumn,4,5
4046,2024-11-05 14:15:00,2024,11,5,14,Tuesday,Site_B,Solar,75.88,75.88,21.82,9.16,0.0,Weekday,Autumn,4,5
4047,2024-11-05 15:15:00,2024,11,5,15,Tuesday,Site_A,Wind,56.53,56.53,14.45,18.840000000000003,9.25,Weekday,Autumn,4,5
4048,2024-11-05 15:15:00,2024,11,5,15,Tuesday,Site_C,Wind,42.43,42.43,16.05,28.520000000000003,7.14,Weekday,Autumn,4,5
4049,2024-11-05 17:15:00,2024,11,5,17,Tuesday,Site_A,Solar,67.63,67.63,21.17,38.2,0.0,Weekday,Autumn,4,5
4050,2024-11-06 07:00:00,2024,11,6,7,Wednesday,Site_B,Wind,24.05,24.05,18.57,56.94333333333334,4.88,Weekday,Autumn,4,6
4051,2024-11-06 09:00:00,2024,11,6,9,Wednesday,Site_C,Wind,45.44,45.44,24.8,75.68666666666667,8.55,Weekday,Autumn,4,6
4052,2024-11-06 12:30:00,2024,11,6,12,Wednesday,Site_B,Solar,29.74,29.74,24.88,94.43,0.0,Weekday,Autumn,4,6
4053,2024-11-06 13:30:00,2024,11,6,13,Wednesday,Site_A,Wind,31.29,31.29,16.36,77.75,6.72,Weekday,Autumn,4,6
4054,2024-11-06 17:30:00,2024,11,6,17,Wednesday,Site_C,Solar,44.19,44.19,21.02,61.07,0.0,Weekday,Autumn,4,6
4055,2024-11-06 18:15:00,2024,11,6,18,Wednesday,Site_A,Solar,40.98,40.98,25.79,72.67,0.0,Weekday,Autumn,4,6
4056,2024-11-07 11:00:00,2024,11,7,11,Thursday,Site_C,Solar,73.7,73.7,28.33,26.28,0.0,Weekday,Autumn,4,7
4057,2024-11-07 12:45:00,2024,11,7,12,Thursday,Site_B,Solar,26.41,26.41,25.94,76.2,0.0,Weekday,Autumn,4,7
4058,2024-11-07 14:15:00,2024,11,7,14,Thursday,Site_B,Wind,69.66,69.66,9.04,74.66333333333334,12.05,Weekday,Autumn,4,7
4059,2024-11-07 16:00:00,2024,11,7,16,Thursday,Site_A,Wind,23.34,23.34,5.82,73.12666666666667,7.81,Weekday,Autumn,4,7
4060,2024-11-07 17:30:00,2024,11,7,17,Thursday,Site_A,Solar,31.94,31.94,23.82,71.59,0.0,Weekday,Autumn,4,7
4061,2024-11-07 18:45:00,2024,11,7,18,Thursday,Site_C,Wind,41.39,41.39,30.47,47.790000000000006,7.33,Weekday,Autumn,4,7
4062,2024-11-08 08:00:00,2024,11,8,8,Friday,Site_B,Wind,28.02,28.02,18.18,23.99,6.25,Weekday,Autumn,4,8
4063,2024-11-08 09:00:00,2024,11,8,9,Friday,Site_B,Solar,73.73,73.73,16.22,0.19,0.0,Weekday,Autumn,4,8
4064,2024-11-08 11:00:00,2024,11,8,11,Friday,Site_A,Solar,85.68,85.68,21.07,4.52,0.0,Weekday,Autumn,4,8
4065,2024-11-08 11:15:00,2024,11,8,11,Friday,Site_A,Wind,24.42,24.42,17.33,19.79,6.45,Weekday,Autumn,4,8
4066,2024-11-08 16:15:00,2024,11,8,16,Friday,Site_C,Solar,49.33,49.33,20.57,35.06,0.0,Weekday,Autumn,4,8
4067,2024-11-08 16:30:00,2024,11,8,16,Friday,Site_C,Wind,29.11,29.11,10.63,31.423333333333336,7.1,Weekday,Autumn,4,8
4068,2024-11-09 06:00:00,2024,11,9,6,Saturday,Site_B,Wind,46.52,46.52,15.16,27.786666666666665,9.41,Weekend,Autumn,4,9
4069,2024-11-09 06:15:00,2024,11,9,6,Saturday,Site_A,Solar,57.22,57.22,19.49,24.15,0.0,Weekend,Autumn,4,9
4070,2024-11-09 06:45:00,2024,11,9,6,Saturday,Site_C,Wind,61.1,61.1,26.13,15.19,13.85,Weekend,Autumn,4,9
4071,2024-11-09 07:00:00,2024,11,9,7,Saturday,Site_B,Solar,81.19,81.19,30.04,6.23,0.0,Weekend,Autumn,4,9
4072,2024-11-09 16:45:00,2024,11,9,16,Saturday,Site_C,Solar,77.05,77.05,20.68,17.95,0.0,Weekend,Autumn,4,9
4073,2024-11-09 17:30:00,2024,11,9,17,Saturday,Site_A,Wind,33.34,33.34,20.13,15.2,9.18,Weekend,Autumn,4,9
4074,2024-11-10 06:30:00,2024,11,10,6,Sunday,Site_A,Solar,77.9,77.9,21.25,12.45,0.0,Weekend,Autumn,4,10
4075,2024-11-10 14:15:00,2024,11,10,14,Sunday,Site_C,Solar,70.85,70.85,29.94,14.03,0.0,Weekend,Autumn,4,10
4076,2024-11-10 15:45:00,2024,11,10,15,Sunday,Site_B,Solar,25.43,25.43,27.29,91.49,0.0,Weekend,Autumn,4,10
4077,2024-11-10 17:00:00,2024,11,10,17,Sunday,Site_B,Wind,42.01,42.01,7.27,86.89285714285714,8.17,Weekend,Autumn,4,10
4078,2024-11-10 17:15:00,2024,11,10,17,Sunday,Site_C,Wind,24.74,24.74,12.33,82.29571428571428,6.63,Weekend,Autumn,4,10
4079,2024-11-10 18:30:00,2024,11,10,18,Sunday,Site_A,Wind,29.72,29.72,-0.13,77.69857142857143,5.59,Weekend,Autumn,4,10
4080,2024-11-11 06:15:00,2024,11,11,6,Monday,Site_B,Wind,52.11,52.11,11.04,73.10142857142857,10.77,Weekday,Autumn,4,11
4081,2024-11-11 06:30:00,2024,11,11,6,Monday,Site_C,Wind,38.57,38.57,25.76,68.50428571428571,9.72,Weekday,Autumn,4,11
4082,2024-11-11 06:45:00,2024,11,11,6,Monday,Site_A,Wind,43.87,43.87,24.81,63.90714285714286,8.7,Weekday,Autumn,4,11
4083,2024-11-11 09:00:00,2024,11,11,9,Monday,Site_B,Solar,29.21,29.21,18.96,59.31,0.0,Weekday,Autumn,4,11
4084,2024-11-11 14:00:00,2024,11,11,14,Monday,Site_C,Solar,49.54,49.54,24.62,54.35,0.0,Weekday,Autumn,4,11
4085,2024-11-11 16:00:00,2024,11,11,16,Monday,Site_A,Solar,53.26,53.26,28.02,53.76,0.0,Weekday,Autumn,4,11
4086,2024-11-12 07:00:00,2024,11,12,7,Tuesday,Site_B,Solar,68.02,68.02,27.39,31.88,0.0,Weekday,Autumn,4,12
4087,2024-11-12 07:45:00,2024,11,12,7,Tuesday,Site_A,Wind,40.05,40.05,10.84,20.895,5.58,Weekday,Autumn,4,12
4088,2024-11-12 08:30:00,2024,11,12,8,Tuesday,Site_A,Solar,72.79,72.79,21.71,9.91,0.0,Weekday,Autumn,4,12
4089,2024-11-12 17:00:00,2024,11,12,17,Tuesday,Site_B,Wind,59.54,59.54,10.96,7.52,9.37,Weekday,Autumn,4,12
4090,2024-11-12 17:15:00,2024,11,12,17,Tuesday,Site_C,Solar,80.29,80.29,25.76,5.13,0.0,Weekday,Autumn,4,12
4091,2024-11-12 18:45:00,2024,11,12,18,Tuesday,Site_C,Wind,27.5,27.5,4.14,9.706666666666669,3.77,Weekday,Autumn,4,12
4092,2024-11-13 12:15:00,2024,11,13,12,Wednesday,Site_A,Wind,22.84,22.84,5.57,14.283333333333337,3.24,Weekday,Autumn,4,13
4093,2024-11-13 12:15:00,2024,11,13,12,Wednesday,Site_B,Solar,66.61,66.61,23.39,18.86,0.0,Weekday,Autumn,4,13
4094,2024-11-13 13:00:00,2024,11,13,13,Wednesday,Site_C,Wind,51.61,51.61,5.73,31.29333333333333,9.22,Weekday,Autumn,4,13
4095,2024-11-13 17:15:00,2024,11,13,17,Wednesday,Site_B,Wind,41.16,41.16,14.77,43.72666666666666,7.5,Weekday,Autumn,4,13
4096,2024-11-13 17:45:00,2024,11,13,17,Wednesday,Site_C,Solar,57.79,57.79,34.56,56.16,0.0,Weekday,Autumn,4,13
4097,2024-11-13 18:00:00,2024,11,13,18,Wednesday,Site_A,Solar,63.21,63.21,36.07,39.57,0.0,Weekday,Autumn,4,13
4098,2024-11-14 08:00:00,2024,11,14,8,Thursday,Site_B,Wind,69.09,69.09,8.11,54.425,11.81,Weekday,Autumn,4,14
4099,2024-11-14 13:00:00,2024,11,14,13,Thursday,Site_A,Solar,41.38,41.38,34.92,69.28,0.0,Weekday,Autumn,4,14
4100,2024-11-14 15:15:00,2024,11,14,15,Thursday,Site_B,Solar,49.97,49.97,27.09,53.21,0.0,Weekday,Autumn,4,14
4101,2024-11-14 18:15:00,2024,11,14,18,Thursday,Site_C,Solar,54.27,54.27,27.86,43.42,0.0,Weekday,Autumn,4,14
4102,2024-11-14 18:15:00,2024,11,14,18,Thursday,Site_C,Wind,30.65,30.65,9.94,53.6075,8.22,Weekday,Autumn,4,14
4103,2024-11-14 18:45:00,2024,11,14,18,Thursday,Site_A,Wind,46.03,46.03,20.3,63.795,8.7,Weekday,Autumn,4,14
4104,2024-11-15 09:30:00,2024,11,15,9,Friday,Site_A,Wind,36.66,36.66,8.2,73.9825,7.79,Weekday,Autumn,4,15
4105,2024-11-15 10:30:00,2024,11,15,10,Friday,Site_B,Solar,23.38,23.38,24.43,84.17,0.0,Weekday,Autumn,4,15
4106,2024-11-15 11:45:00,2024,11,15,11,Friday,Site_C,Wind,47.41,47.41,20.19,53.055,7.25,Weekday,Autumn,4,15
4107,2024-11-15 13:15:00,2024,11,15,13,Friday,Site_C,Solar,63.22,63.22,20.06,21.94,0.0,Weekday,Autumn,4,15
4108,2024-11-15 14:00:00,2024,11,15,14,Friday,Site_B,Wind,49.15,49.15,11.11,30.335,10.31,Weekday,Autumn,4,15
4109,2024-11-15 16:45:00,2024,11,15,16,Friday,Site_A,Solar,55.99,55.99,31.33,38.73,0.0,Weekday,Autumn,4,15
4110,2024-11-16 07:15:00,2024,11,16,7,Saturday,Site_C,Wind,42.66,42.66,11.84,39.5275,6.06,Weekend,Autumn,4,16
4111,2024-11-16 09:45:00,2024,11,16,9,Saturday,Site_A,Wind,52.95,52.95,23.46,40.325,8.78,Weekend,Autumn,4,16
4112,2024-11-16 09:45:00,2024,11,16,9,Saturday,Site_B,Wind,37.2,37.2,22.45,41.1225,8.9,Weekend,Autumn,4,16
4113,2024-11-16 10:30:00,2024,11,16,10,Saturday,Site_C,Solar,68.23,68.23,37.53,41.92,0.0,Weekend,Autumn,4,16
4114,2024-11-16 12:00:00,2024,11,16,12,Saturday,Site_B,Solar,25.0,25.0,16.1,75.75,0.0,Weekend,Autumn,4,16
4115,2024-11-16 14:30:00,2024,11,16,14,Saturday,Site_A,Solar,35.55,35.55,27.68,73.42,0.0,Weekend,Autumn,4,16
4116,2024-11-17 07:45:00,2024,11,17,7,Sunday,Site_C,Solar,91.92,91.92,30.24,9.32,0.0,Weekend,Autumn,4,17
4117,2024-11-17 11:45:00,2024,11,17,11,Sunday,Site_C,Wind,55.83,55.83,9.13,14.4225,10.27,Weekend,Autumn,4,17
4118,2024-11-17 15:00:00,2024,11,17,15,Sunday,Site_A,Wind,53.47,53.47,13.16,19.525,8.77,Weekend,Autumn,4,17
4119,2024-11-17 15:00:00,2024,11,17,15,Sunday,Site_B,Wind,58.03,58.03,12.86,24.6275,12.37,Weekend,Autumn,4,17
4120,2024-11-17 16:15:00,2024,11,17,16,Sunday,Site_A,Solar,78.74,78.74,34.48,29.73,0.0,Weekend,Autumn,4,17
4121,2024-11-17 17:15:00,2024,11,17,17,Sunday,Site_B,Solar,47.73,47.73,18.14,47.05,0.0,Weekend,Autumn,4,17
